,bathroomcnt,bedroomcnt,taxvaluedollarcnt,taxamount,calculatedfinishedsquarefeet,yearbuilt,fips
396,2.0,4.0,522853.0,6254.06,1503.0,1962.0,6059.0
397,4.0,5.0,955350.0,10399.08,3103.0,1965.0,6059.0
398,3.0,4.0,161583.0,2024.25,2354.0,1960.0,6037.0
399,2.5,4.0,994464.0,10801.82,1550.0,1955.0,6059.0
400,2.0,3.0,300854.0,4264.4,1218.0,1955.0,6037.0
401,2.0,4.0,75753.0,1354.12,1890.0,1964.0,6037.0
402,2.0,3.0,522300.0,6419.6,1256.0,1953.0,6037.0
403,2.0,4.0,457966.0,4824.72,1610.0,1975.0,6111.0
404,1.5,3.0,983755.0,10544.42,2287.0,1962.0,6111.0
405,2.0,3.0,421527.0,4905.88,1251.0,1959.0,6059.0
406,2.0,4.0,607000.0,6898.46,1678.0,1964.0,6059.0
407,1.0,2.0,305738.0,4181.16,1112.0,1947.0,6059.0
408,2.0,3.0,992041.0,12152.05,2206.0,1950.0,6037.0
409,2.0,3.0,434577.0,4485.1,1892.0,1987.0,6059.0
410,3.0,3.0,391152.0,4760.19,1952.0,1948.0,6037.0
411,1.0,2.0,1048509.0,11482.76,750.0,1930.0,6059.0
412,2.0,4.0,493254.0,5757.32,1587.0,1991.0,6059.0
413,2.5,4.0,404170.0,4037.8,2639.0,1990.0,6059.0
414,1.0,2.0,150967.0,2084.41,1035.0,1929.0,6037.0
415,3.5,2.0,432186.0,4399.74,2195.0,1990.0,6059.0
416,1.0,2.0,512000.0,6158.97,1415.0,1950.0,6037.0
417,5.0,4.0,296335.0,4179.79,3726.0,1961.0,6037.0
418,2.0,4.0,532922.0,6585.28,2168.0,1963.0,6037.0
419,2.0,3.0,363533.0,4179.82,1749.0,1978.0,6059.0
420,2.0,3.0,189430.0,4576.32,964.0,1955.0,6037.0
421,2.0,4.0,473585.0,5622.84,1884.0,1972.0,6059.0
422,2.0,3.0,311853.0,3747.86,1406.0,1975.0,6059.0
423,2.5,4.0,271854.0,2981.7,1912.0,1996.0,6059.0
424,2.0,4.0,212817.0,3041.45,1555.0,1946.0,6037.0
425,3.0,4.0,636200.0,6713.1,2367.0,1969.0,6059.0
426,2.0,2.0,695445.0,8370.77,1220.0,2014.0,6037.0
427,2.0,3.0,321585.0,3847.66,1511.0,1969.0,6037.0
428,1.0,2.0,439094.0,5332.12,785.0,1925.0,6037.0
429,3.5,4.0,599952.0,6875.66,3969.0,1975.0,6059.0
430,2.0,3.0,119979.0,1564.12,1303.0,1961.0,6037.0
431,3.0,5.0,288404.0,3605.78,3020.0,1977.0,6059.0
432,5.0,7.0,763327.0,7892.38,3407.0,2007.0,6059.0
433,2.0,3.0,105370.0,1207.97,2096.0,1927.0,6037.0
434,3.0,2.0,488661.0,5390.51,2099.0,1949.0,6037.0
435,2.0,3.0,173629.0,1922.5,1370.0,1977.0,6059.0
436,4.5,5.0,1234067.0,16655.66,3140.0,2003.0,6059.0
437,1.0,2.0,401600.0,5544.77,1083.0,1941.0,6037.0
438,2.0,2.0,759474.0,9165.75,1249.0,1941.0,6037.0
439,3.0,4.0,213279.0,2447.94,2792.0,1957.0,6037.0
440,3.0,3.0,1030356.0,12357.36,1681.0,1950.0,6037.0
441,3.0,4.0,1207030.0,13277.33,3049.0,1968.0,6037.0
442,2.0,4.0,585000.0,6733.74,1792.0,1956.0,6059.0
443,2.5,4.0,801085.0,9173.84,3425.0,1990.0,6059.0
444,2.0,3.0,402340.0,4763.3,1448.0,1926.0,6037.0
445,2.0,4.0,76374.0,985.67,1541.0,1956.0,6037.0
446,2.0,4.0,352743.0,3981.83,1687.0,1953.0,6037.0
447,1.0,3.0,171363.0,2262.66,1318.0,1950.0,6059.0
448,3.0,7.0,186669.0,2790.14,2811.0,1946.0,6037.0
449,3.0,5.0,127734.0,2042.57,3073.0,1936.0,6037.0
450,1.0,3.0,313486.0,3846.16,1213.0,1951.0,6037.0
451,2.0,2.0,501488.0,5487.86,1195.0,1963.0,6059.0
452,2.0,2.0,195804.0,2551.74,1369.0,1965.0,6059.0
453,3.0,4.0,303370.0,3848.58,3121.0,1986.0,6037.0
454,5.0,6.0,3147357.0,38166.08,5238.0,1925.0,6037.0
455,3.0,5.0,835600.0,9193.83,2196.0,1966.0,6037.0
456,4.0,3.0,401037.0,5003.58,3085.0,1922.0,6037.0
457,4.5,4.0,2970000.0,42324.6,6390.0,2006.0,6059.0
458,3.0,4.0,657712.0,8040.33,2538.0,1965.0,6037.0
459,2.0,3.0,156270.0,2136.92,1244.0,1964.0,6111.0
460,2.0,4.0,515604.0,6372.26,2154.0,1952.0,6037.0
461,3.5,3.0,858676.0,9596.54,3616.0,1991.0,6059.0
462,4.0,5.0,991188.0,10048.84,3329.0,2000.0,6059.0
463,2.0,3.0,910000.0,10441.99,1416.0,1913.0,6037.0
464,2.0,3.0,105147.0,1331.83,1442.0,1925.0,6037.0
465,2.5,3.0,1103597.0,12491.12,3346.0,1977.0,6059.0
466,1.0,1.0,32640.0,509.53,520.0,1922.0,6037.0
467,1.5,3.0,206430.0,2406.8,1602.0,1972.0,6059.0
468,1.0,2.0,309172.0,3791.22,1092.0,1920.0,6037.0
469,5.0,4.0,3188807.0,33044.74,5052.0,2009.0,6059.0
470,2.0,3.0,504303.0,6198.33,1775.0,1961.0,6037.0
471,2.0,4.0,251385.0,4958.89,1259.0,1972.0,6037.0
472,2.0,3.0,1144000.0,13736.57,1418.0,1922.0,6037.0
473,2.5,4.0,1246721.0,12864.68,2792.0,1978.0,6059.0
474,3.0,4.0,862354.0,8745.12,3281.0,1984.0,6059.0
475,3.0,3.0,2300000.0,27631.51,3406.0,2008.0,6037.0
476,2.0,3.0,626000.0,16498.05,1768.0,1978.0,6037.0
477,2.0,4.0,373432.0,4777.5,2036.0,1961.0,6037.0
478,2.0,2.0,70781.0,901.14,1376.0,1937.0,6037.0
479,3.0,5.0,352241.0,4372.5,2005.0,1983.0,6037.0
480,2.0,3.0,497548.0,6157.15,2031.0,1937.0,6037.0
481,3.0,4.0,916347.0,10236.96,2910.0,1999.0,6059.0
482,2.0,3.0,297148.0,4845.9,1382.0,1924.0,6037.0
483,2.0,3.0,330723.0,4031.07,2898.0,1943.0,6037.0
484,2.0,4.0,545202.0,6199.9,1681.0,1964.0,6059.0
485,1.0,2.0,23143.0,304.55,906.0,1948.0,6037.0
486,4.5,4.0,6689970.0,70562.48,3991.0,1998.0,6059.0
487,2.5,3.0,302538.0,4870.26,1818.0,1993.0,6059.0
488,3.0,3.0,516870.0,6486.46,1988.0,1993.0,6037.0
489,3.0,3.0,371363.0,5092.6,1299.0,1989.0,6059.0
490,1.0,2.0,168381.0,2108.6,1063.0,1953.0,6037.0
491,2.0,2.0,472947.0,4733.76,1428.0,1976.0,6059.0
492,3.0,4.0,3096141.0,32769.62,4428.0,1917.0,6059.0
493,3.0,3.0,419107.0,5078.3,1868.0,1949.0,6037.0
494,2.0,3.0,410000.0,4662.96,1647.0,1953.0,6111.0
495,2.0,2.0,548235.0,6285.14,982.0,1929.0,6059.0
496,3.0,3.0,429718.0,5258.37,1412.0,1949.0,6037.0
497,2.0,3.0,68229.0,886.72,1048.0,1959.0,6111.0
498,1.0,2.0,49719.0,720.4,560.0,1924.0,6037.0
499,1.0,3.0,128912.0,1812.01,1370.0,1955.0,6037.0
500,2.0,3.0,598301.0,6751.66,1567.0,1955.0,6059.0
501,3.0,5.0,120433.0,1580.06,2612.0,1970.0,6059.0
502,2.0,3.0,499305.0,6111.5,1685.0,1959.0,6037.0
503,2.0,3.0,77826.0,1126.38,1256.0,1952.0,6037.0
504,2.0,4.0,173237.0,2291.12,1472.0,1962.0,6037.0
505,2.5,5.0,451873.0,4821.84,2295.0,1962.0,6111.0
506,3.5,4.0,671379.0,8246.02,3046.0,2001.0,6111.0
507,1.0,2.0,186636.0,2400.63,900.0,1928.0,6037.0
508,3.0,4.0,107664.0,1149.26,2206.0,1959.0,6111.0
509,2.5,3.0,555015.0,5760.1,2458.0,1975.0,6059.0
510,2.0,4.0,368901.0,292.19,3459.0,1910.0,6037.0
511,1.0,2.0,411176.0,5072.05,672.0,1929.0,6037.0
512,2.0,5.0,190728.0,2423.69,2331.0,1925.0,6037.0
513,2.0,4.0,403000.0,4676.76,1381.0,1969.0,6111.0
514,2.0,3.0,384280.0,4724.02,1032.0,1953.0,6037.0
515,3.0,3.0,240481.0,3029.32,1888.0,1954.0,6037.0
516,2.0,2.0,670598.0,8180.72,2035.0,1948.0,6037.0
517,1.0,3.0,256239.0,3178.6,954.0,1952.0,6037.0
518,3.0,5.0,1850000.0,21231.59,2156.0,1949.0,6037.0
519,3.0,3.0,835675.0,10138.85,2054.0,1937.0,6037.0
520,3.0,4.0,612107.0,8427.38,2448.0,2001.0,6059.0
521,4.0,4.0,810367.0,8633.5,3685.0,1989.0,6111.0
522,2.0,4.0,198300.0,2491.23,1472.0,1970.0,6037.0
523,2.5,3.0,454405.0,5979.88,2095.0,1989.0,6111.0
524,2.0,4.0,420354.0,5055.89,1383.0,1961.0,6037.0
525,1.0,2.0,261448.0,3260.88,862.0,1950.0,6037.0
526,1.0,2.0,138240.0,1766.16,980.0,1961.0,6037.0
527,2.0,2.0,418277.0,5600.48,2104.0,2002.0,6059.0
528,1.0,2.0,233923.0,3296.16,885.0,1955.0,6037.0
529,2.0,3.0,161643.0,2069.74,1913.0,1990.0,6037.0
530,3.0,5.0,598997.0,6190.66,2129.0,1965.0,6059.0
531,2.0,4.0,264919.0,2977.2,1339.0,1925.0,6037.0
532,3.0,3.0,565000.0,7729.14,1299.0,1986.0,6059.0
533,2.0,3.0,343474.0,2724.46,1237.0,1953.0,6037.0
534,2.0,3.0,452517.0,5396.86,1293.0,1953.0,6059.0
535,2.0,3.0,913725.0,11062.65,1813.0,1949.0,6037.0
536,2.0,4.0,144045.0,1945.76,2018.0,1976.0,6037.0
537,2.0,3.0,269784.0,2748.74,1546.0,1976.0,6059.0
538,2.0,3.0,542833.0,6447.48,1695.0,1970.0,6111.0
539,2.0,2.0,259739.0,3580.14,979.0,1950.0,6037.0
540,1.0,2.0,305734.0,3770.8,848.0,1948.0,6037.0
541,2.0,3.0,666780.0,7039.46,1823.0,1959.0,6111.0
542,2.0,4.0,59118.0,1390.46,1420.0,1945.0,6037.0
543,1.0,2.0,530518.0,6460.36,1146.0,1922.0,6037.0
544,1.0,3.0,297619.0,3863.36,972.0,1950.0,6037.0
545,2.0,3.0,351733.0,4563.71,1603.0,1947.0,6037.0
546,2.0,3.0,724873.0,9539.29,1740.0,1948.0,6037.0
547,3.0,3.0,486698.0,6515.24,1565.0,1988.0,6037.0
548,2.0,3.0,254873.0,3478.6,2143.0,1971.0,6037.0
549,2.0,4.0,435068.0,5434.02,1670.0,1951.0,6037.0
550,2.0,2.0,810425.0,9732.12,1786.0,1960.0,6037.0
551,3.0,4.0,678000.0,7004.68,2315.0,1968.0,6059.0
552,2.5,4.0,470782.0,6349.7,1752.0,1987.0,6059.0
553,2.0,3.0,205671.0,2709.7,1305.0,1963.0,6037.0
554,2.0,3.0,73267.0,1201.4,1300.0,1954.0,6037.0
555,2.0,4.0,229703.0,3787.5,1645.0,1962.0,6037.0
556,3.0,4.0,290632.0,4807.79,3420.0,1966.0,6037.0
557,4.0,3.0,1045888.0,12772.92,1608.0,1922.0,6037.0
558,3.0,3.0,169163.0,2171.03,2860.0,1937.0,6037.0
559,2.0,4.0,575293.0,6696.88,1639.0,1960.0,6037.0
560,3.0,4.0,1069568.0,12910.67,2471.0,1928.0,6037.0
561,2.0,4.0,959000.0,10912.53,1826.0,1959.0,6037.0
562,3.0,3.0,147654.0,1858.37,2280.0,1952.0,6037.0
563,3.0,4.0,232897.0,3024.41,2255.0,1953.0,6037.0
564,1.0,3.0,68715.0,788.56,1319.0,1936.0,6037.0
565,2.5,4.0,352635.0,4164.68,1997.0,1974.0,6111.0
566,2.5,2.0,313889.0,3893.62,1301.0,1987.0,6111.0
567,2.0,4.0,99279.0,1439.2,1548.0,1976.0,6111.0
568,2.0,4.0,558386.0,6363.12,1719.0,1970.0,6111.0
569,2.0,3.0,1231630.0,14875.21,1598.0,1927.0,6037.0
570,2.0,3.0,964487.0,11497.48,1500.0,1955.0,6037.0
571,2.0,3.0,73058.0,1084.41,1274.0,1959.0,6037.0
572,2.0,3.0,113030.0,380.39,1638.0,1957.0,6037.0
573,2.5,4.0,556661.0,6458.4,2659.0,1980.0,6111.0
574,5.0,5.0,1135899.0,12597.76,4561.0,1999.0,6037.0
575,1.0,3.0,566750.0,6893.95,1473.0,1953.0,6037.0
576,2.0,2.0,414350.0,5103.33,1958.0,1946.0,6037.0
577,1.0,2.0,39307.0,594.7,1176.0,1941.0,6037.0
578,4.0,4.0,322576.0,4063.76,3736.0,1949.0,6037.0
579,5.0,4.0,2200000.0,26546.73,4226.0,1980.0,6037.0
580,1.0,3.0,178838.0,2787.22,1034.0,1951.0,6037.0
581,3.0,3.0,225746.0,2851.71,2220.0,1978.0,6037.0
582,4.0,3.0,1687919.0,20436.93,2268.0,1937.0,6037.0
583,2.0,2.0,87557.0,1229.29,1533.0,1963.0,6037.0
584,2.0,3.0,182691.0,2506.91,1470.0,1958.0,6037.0
585,2.0,3.0,63380.0,1104.7,1540.0,1953.0,6037.0
586,2.0,3.0,227863.0,2770.35,1572.0,1924.0,6037.0
587,4.0,4.0,546265.0,6071.89,2961.0,1963.0,6037.0
588,1.0,3.0,65144.0,869.04,1120.0,1928.0,6037.0
589,2.0,3.0,1904769.0,22203.64,1737.0,1942.0,6037.0
590,5.0,0.0,4626995.0,55672.19,5782.0,2006.0,6037.0
591,3.0,2.0,1561352.0,18874.28,3678.0,1932.0,6037.0
592,1.0,2.0,277389.0,3450.49,928.0,1930.0,6037.0
593,2.0,3.0,310022.0,3832.5,1152.0,1939.0,6037.0
594,1.0,3.0,247572.0,3103.57,1026.0,1960.0,6037.0
595,2.0,3.0,439000.0,5165.38,1099.0,1962.0,6111.0
596,2.0,3.0,432000.0,5279.63,2037.0,1910.0,6037.0
597,3.0,4.0,2144041.0,24964.55,2523.0,1937.0,6037.0
598,2.0,3.0,379000.0,4736.51,1187.0,1956.0,6037.0
599,1.0,2.0,52342.0,1197.09,1293.0,1950.0,6037.0
600,1.0,1.0,192000.0,1359.4,745.0,1942.0,6037.0
601,1.0,3.0,464000.0,5439.95,936.0,1952.0,6037.0
602,1.0,2.0,126954.0,1591.34,1300.0,1928.0,6037.0
603,2.5,4.0,599720.0,6571.04,2533.0,1981.0,6111.0
604,2.0,3.0,403336.0,4839.56,1202.0,1959.0,6037.0
605,3.0,5.0,3908712.0,47185.3,6339.0,1917.0,6037.0
606,1.0,3.0,114201.0,1660.93,912.0,1955.0,6037.0
607,3.0,4.0,861313.0,10560.39,3014.0,1986.0,6037.0
608,1.0,3.0,116353.0,1642.75,1040.0,1960.0,6037.0
609,2.0,4.0,296369.0,3674.24,1300.0,1958.0,6037.0
610,4.0,3.0,1985117.0,22945.08,3740.0,2011.0,6037.0
611,2.0,1.0,689674.0,7586.92,1524.0,1924.0,6037.0
612,2.0,4.0,79584.0,1094.25,1236.0,1952.0,6037.0
613,2.0,3.0,678000.0,7820.5,2336.0,1972.0,6037.0
614,2.0,3.0,348096.0,4259.05,1268.0,1954.0,6037.0
615,1.0,2.0,298819.0,3402.48,852.0,1948.0,6037.0
616,1.0,2.0,643551.0,9267.35,1228.0,1931.0,6037.0
617,2.0,2.0,477322.0,5291.95,1498.0,1947.0,6037.0
618,1.0,3.0,224273.0,2700.53,948.0,1947.0,6037.0
619,2.0,4.0,426363.0,5047.8,1288.0,1963.0,6037.0
620,2.0,2.0,320531.0,3687.75,1110.0,1912.0,6037.0
621,2.0,4.0,69228.0,1005.38,1718.0,1965.0,6059.0
622,1.0,3.0,432037.0,4715.32,1465.0,1926.0,6037.0
623,1.0,2.0,859493.0,10227.94,1129.0,1937.0,6037.0
624,2.0,3.0,133765.0,1734.31,1610.0,1948.0,6037.0
625,2.0,4.0,515000.0,6224.3,1240.0,1943.0,6037.0
626,1.0,2.0,261096.0,3514.78,969.0,1949.0,6037.0
627,2.0,2.0,376000.0,4574.76,1192.0,1947.0,6037.0
628,3.0,4.0,218497.0,3034.55,1570.0,1947.0,6037.0
629,3.0,4.0,1119769.0,13379.04,4287.0,1980.0,6037.0
630,1.0,2.0,330856.0,3592.21,896.0,1947.0,6037.0
631,2.0,2.0,771589.0,8450.67,1140.0,1923.0,6037.0
632,1.0,3.0,48821.0,1082.04,999.0,1953.0,6037.0
633,1.0,2.0,389492.0,4727.89,1046.0,1926.0,6037.0
634,3.0,3.0,724000.0,8878.34,2065.0,1985.0,6037.0
635,2.5,4.0,683000.0,7583.44,2186.0,1986.0,6111.0
636,2.0,3.0,249518.0,3163.57,1796.0,1938.0,6037.0
637,3.0,4.0,315132.0,3594.3,2694.0,1986.0,6111.0
638,2.0,2.0,769000.0,8456.49,1855.0,1947.0,6037.0
639,1.0,3.0,385686.0,4758.23,1513.0,1950.0,6037.0
640,2.0,3.0,685000.0,8198.99,1674.0,1949.0,6037.0
641,4.0,3.0,227160.0,3021.45,3029.0,1961.0,6037.0
642,3.0,3.0,435017.0,5309.81,1737.0,1944.0,6037.0
643,1.0,3.0,337219.0,4090.9,1045.0,1951.0,6037.0
644,2.0,3.0,420361.0,4616.22,1537.0,1973.0,6059.0
645,2.5,3.0,881000.0,9213.44,2211.0,1985.0,6059.0
646,3.0,4.0,536606.0,5979.24,2096.0,1971.0,6059.0
647,1.0,2.0,249593.0,3139.51,850.0,1927.0,6037.0
648,2.5,3.0,1387689.0,14911.86,3512.0,1998.0,6059.0
649,2.0,3.0,421533.0,5085.93,1034.0,1950.0,6037.0
650,3.0,3.0,104291.0,1399.99,2160.0,1960.0,6037.0
651,1.0,2.0,58354.0,884.73,750.0,1949.0,6037.0
652,2.0,3.0,309650.0,4546.29,1986.0,1986.0,6037.0
653,3.0,4.0,699828.0,9476.66,2455.0,2004.0,6037.0
654,1.0,2.0,62901.0,1115.34,868.0,1940.0,6037.0
655,2.5,2.0,127253.0,1759.36,1132.0,1973.0,6059.0
656,2.0,3.0,134913.0,3470.31,1443.0,1991.0,6037.0
657,1.0,2.0,67473.0,1179.05,1459.0,1949.0,6037.0
658,2.0,3.0,677171.0,7550.66,1320.0,1970.0,6059.0
659,1.0,3.0,600000.0,7146.99,1102.0,1954.0,6037.0
660,5.0,3.0,1877924.0,22775.62,4126.0,2003.0,6059.0
661,3.0,4.0,662924.0,7810.53,2951.0,1986.0,6037.0
662,2.0,4.0,65437.0,725.9,1795.0,1955.0,6111.0
663,3.0,4.0,757582.0,8969.66,2572.0,1995.0,6059.0
664,3.0,4.0,897094.0,9725.08,2753.0,1998.0,6059.0
665,2.0,3.0,119404.0,2305.93,1299.0,1957.0,6037.0
666,2.0,3.0,263355.0,4233.11,1535.0,1961.0,6037.0
667,2.0,3.0,65154.0,1589.0,1104.0,1957.0,6037.0
668,3.0,2.0,458456.0,5480.41,1859.0,1952.0,6037.0
669,2.5,3.0,369972.0,4573.7,1970.0,1970.0,6059.0
670,4.5,5.0,1104958.0,11101.48,3541.0,2000.0,6059.0
671,2.0,3.0,205123.0,2627.48,1316.0,1923.0,6037.0
672,2.0,3.0,205123.0,2627.48,1316.0,1923.0,6037.0
673,2.0,3.0,114918.0,1612.22,1648.0,1968.0,6059.0
674,2.0,3.0,280072.0,3411.92,1146.0,1924.0,6037.0
675,2.0,3.0,64557.0,1060.34,1373.0,1957.0,6059.0
676,1.5,3.0,298006.0,3542.52,1381.0,1962.0,6059.0
677,1.0,2.0,35481.0,1016.54,676.0,1928.0,6037.0
678,1.0,2.0,769053.0,10319.56,754.0,1938.0,6037.0
679,2.0,2.0,130843.0,2420.64,1320.0,1983.0,6037.0
680,3.0,4.0,644683.0,7829.22,1557.0,1948.0,6037.0
681,2.5,4.0,294278.0,3750.82,2278.0,1966.0,6059.0
682,2.5,4.0,588845.0,6431.36,1457.0,1963.0,6059.0
683,2.0,5.0,42209.0,1499.6,1132.0,1920.0,6059.0
684,2.0,3.0,168210.0,2352.56,1007.0,1985.0,6059.0
685,2.0,3.0,108559.0,1544.18,1143.0,1977.0,6037.0
686,2.0,4.0,245484.0,3155.32,2102.0,1963.0,6059.0
687,3.0,4.0,270697.0,3350.46,2013.0,1958.0,6059.0
688,2.0,4.0,301868.0,3714.54,1202.0,1955.0,6059.0
689,2.0,4.0,438377.0,5168.34,1400.0,1955.0,6059.0
690,4.0,4.0,638500.0,8630.46,3012.0,1994.0,6037.0
691,4.5,5.0,241219.0,2968.08,4122.0,1974.0,6059.0
692,4.0,4.0,659633.0,13532.85,3159.0,2013.0,6037.0
693,4.0,3.0,411793.0,5000.3,2728.0,1951.0,6037.0
694,3.0,3.0,219846.0,3410.85,2051.0,1985.0,6037.0
695,1.0,1.0,217558.0,3967.39,1088.0,1924.0,6037.0
696,3.0,4.0,734075.0,7692.44,2574.0,1985.0,6059.0
697,1.0,2.0,451444.0,4748.36,1235.0,1953.0,6059.0
698,1.0,2.0,288517.0,3041.42,665.0,1947.0,6059.0
699,2.0,3.0,63945.0,1033.18,1749.0,1962.0,6059.0
700,2.0,4.0,51089.0,827.52,1282.0,1960.0,6059.0
701,3.0,4.0,729000.0,8915.75,2378.0,1966.0,6037.0
702,2.0,4.0,268300.0,3979.27,2037.0,1997.0,6037.0
703,3.0,4.0,522853.0,6824.12,2420.0,2004.0,6037.0
704,2.0,2.0,470779.0,6361.04,1505.0,1948.0,6037.0
705,2.0,3.0,152222.0,2693.43,1327.0,1990.0,6037.0
706,1.0,1.0,390085.0,4642.91,830.0,1923.0,6037.0
707,3.0,5.0,647744.0,6687.34,3456.0,1999.0,6059.0
708,2.0,4.0,574000.0,7047.15,2074.0,1958.0,6037.0
709,1.0,2.0,371362.0,4598.71,1118.0,1958.0,6037.0
710,3.0,5.0,491488.0,6171.04,2882.0,1994.0,6059.0
711,4.5,4.0,2847720.0,34986.1,3912.0,2004.0,6059.0
712,3.0,2.0,522153.0,6127.28,1586.0,1989.0,6059.0
713,2.0,4.0,69381.0,1283.14,1356.0,1963.0,6059.0
714,2.0,3.0,54768.0,869.36,1068.0,1960.0,6059.0
715,1.0,2.0,136296.0,2603.48,994.0,,6037.0
716,2.0,2.0,79475.0,1168.02,1712.0,1950.0,6037.0
717,2.0,4.0,153835.0,2615.26,1574.0,1972.0,6037.0
718,2.0,3.0,606000.0,7393.11,1470.0,1960.0,6037.0
719,2.0,3.0,69329.0,966.86,1580.0,1961.0,6037.0
720,4.0,4.0,236355.0,3046.79,3619.0,1954.0,6037.0
721,2.0,3.0,84251.0,1862.1,1225.0,1987.0,6037.0
722,2.0,3.0,654241.0,7299.27,1838.0,2008.0,6037.0
723,1.0,4.0,245335.0,3180.95,1127.0,1949.0,6037.0
724,3.0,3.0,470000.0,6331.32,1836.0,1997.0,6037.0
725,3.0,4.0,108652.0,1396.28,2721.0,1965.0,6059.0
726,3.0,3.0,857319.0,9206.02,3211.0,1990.0,6059.0
727,2.0,3.0,364081.0,4341.88,1214.0,1957.0,6059.0
728,2.0,3.0,427736.0,5248.4,1349.0,1956.0,6037.0
729,1.0,3.0,294402.0,3369.74,1179.0,1953.0,6111.0
730,2.0,4.0,221681.0,4364.43,1871.0,1994.0,6037.0
731,3.0,4.0,66432.0,939.15,1984.0,1961.0,6037.0
732,2.0,3.0,76506.0,1099.26,1688.0,1960.0,6059.0
733,2.0,4.0,476345.0,5267.14,1260.0,1971.0,6059.0
734,3.0,2.0,496427.0,5848.38,1631.0,1974.0,6059.0
735,2.5,4.0,68006.0,1014.48,1802.0,1968.0,6059.0
736,2.5,3.0,709254.0,8987.52,2213.0,1989.0,6111.0
737,2.0,3.0,226862.0,3448.35,1802.0,1964.0,6037.0
738,2.0,4.0,464984.0,5383.32,1475.0,1955.0,6059.0
739,3.0,4.0,1023902.0,12498.89,2568.0,1941.0,6037.0
740,3.0,4.0,470655.0,6312.55,2366.0,2002.0,6037.0
741,1.5,3.0,218526.0,3021.54,1800.0,1963.0,6059.0
742,2.0,2.0,441013.0,5647.82,1507.0,1946.0,6111.0
743,3.0,4.0,276000.0,4917.77,1913.0,1999.0,6037.0
744,3.0,5.0,467964.0,6592.17,2748.0,1999.0,6037.0
745,2.0,1.0,421328.0,5000.9,1244.0,1967.0,6059.0
746,2.5,2.0,516444.0,6195.62,1986.0,1961.0,6059.0
747,5.0,4.0,5177775.0,54691.08,4613.0,2010.0,6059.0
748,2.0,4.0,92517.0,1613.14,1003.0,1910.0,6037.0
749,3.0,5.0,223704.0,2693.8,3765.0,1965.0,6059.0
750,3.0,3.0,963068.0,11768.66,3644.0,1947.0,6037.0
751,3.0,4.0,101945.0,1360.05,2550.0,1974.0,6037.0
752,1.0,2.0,33915.0,508.44,1084.0,1921.0,6037.0
753,2.0,3.0,223649.0,3179.21,1197.0,2007.0,6037.0
754,2.0,4.0,436894.0,4606.3,1570.0,1960.0,6111.0
755,3.0,5.0,586162.0,6771.46,2364.0,2002.0,6059.0
756,1.0,3.0,83285.0,1484.55,1142.0,1947.0,6037.0
757,1.0,2.0,240000.0,3152.39,720.0,1947.0,6037.0
758,4.0,4.0,517960.0,8512.37,3096.0,1995.0,6037.0
759,2.0,3.0,265500.0,3120.33,1888.0,2005.0,6037.0
760,1.0,1.0,368553.0,4476.65,976.0,2007.0,6037.0
761,2.0,3.0,262252.0,3361.61,1764.0,1964.0,6037.0
762,4.0,5.0,1949280.0,21596.32,3500.0,1979.0,6037.0
763,2.0,3.0,91371.0,2528.92,1157.0,1994.0,6037.0
764,2.5,4.0,494111.0,6027.22,1770.0,1998.0,6059.0
765,1.0,3.0,27699.0,635.74,1648.0,1925.0,6037.0
766,1.0,3.0,108222.0,1538.55,687.0,1912.0,6037.0
767,2.5,3.0,390871.0,4594.86,1438.0,1964.0,6059.0
768,3.0,4.0,659911.0,14618.17,1840.0,1970.0,6037.0
769,3.0,5.0,529762.0,6626.92,3032.0,2003.0,6111.0
770,3.0,5.0,508439.0,6290.44,3032.0,2002.0,6111.0
771,2.0,3.0,495000.0,6142.95,1248.0,1961.0,6037.0
772,2.0,4.0,228268.0,2851.59,1192.0,1954.0,6037.0
773,4.0,5.0,1472112.0,18005.81,3322.0,1969.0,6037.0
774,3.0,2.0,542519.0,6580.35,1714.0,1950.0,6037.0
775,2.0,4.0,227834.0,2929.41,2184.0,1957.0,6037.0
776,1.0,3.0,75402.0,1505.42,912.0,1960.0,6037.0
777,2.0,3.0,438030.0,5322.17,1528.0,1957.0,6037.0
778,2.0,3.0,350931.0,4509.51,931.0,1961.0,6037.0
779,3.0,2.0,258295.0,3297.92,1586.0,1989.0,6059.0
780,1.0,2.0,32672.0,845.73,1428.0,1930.0,6037.0
781,3.0,5.0,194324.0,2406.9,2581.0,1969.0,6059.0
782,2.5,4.0,388507.0,4464.2,2356.0,1973.0,6059.0
783,1.0,2.0,231917.0,2917.09,1551.0,1941.0,6037.0
784,3.0,3.0,950683.0,10813.8,1910.0,1969.0,6037.0
785,2.0,4.0,431693.0,4640.9,2050.0,1963.0,6111.0
786,3.0,5.0,883523.0,10072.8,2472.0,1955.0,6037.0
787,3.0,5.0,481409.0,6425.29,2509.0,2005.0,6037.0
788,2.0,3.0,1260562.0,15225.37,1356.0,1924.0,6037.0
789,2.0,3.0,238020.0,3754.16,1609.0,1994.0,6037.0
790,3.0,3.0,233778.0,3010.05,3065.0,1957.0,6037.0
791,2.0,4.0,629000.0,7367.68,1799.0,1972.0,6059.0
792,1.0,2.0,1768147.0,19561.22,1277.0,1921.0,6037.0
793,1.0,1.0,85907.0,1191.66,1219.0,1939.0,6037.0
794,4.5,4.0,893126.0,10392.12,3162.0,1991.0,6059.0
